domain,nameserver,ip,request,response,tc
awti.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,78,333,
awti.nl,ns3.rijksoverheidnl.org.,145.100.177.67,78,333,
awti.nl,ns0.rijksoverheidnl.com.,185.136.96.82,78,449,
awti.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,78,333,
b3p.nl,ns2.pro-serve.be.,141.138.198.56,77,127,
b3p.nl,ns3.proserve.org.,52.51.31.18,77,127,
b3p.nl,ns1.proserve.nl.,80.84.224.44,77,127,
basisinformatie-overstromingen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,104,156,
basisinformatie-overstromingen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,104,156,
basisinformatie-overstromingen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,104,272,
basisinformatie-overstromingen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,104,156,
basismonitoringwadden.waddenzee.nl,www.waddenzee.nl.,,105,,
basisregistratieondergrond.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,100,152,
basisregistratieondergrond.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,268,
basisregistratieondergrond.nl,ns3.rijksoverheidnl.org.,145.100.177.67,100,152,
basisregistratieondergrond.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,100,152,
bbsh.datawonen.nl,datawonen.nl.,,88,,
bbsh.datawonen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,177,
bbsh.datawonen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,177,
bbsh.datawonen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,293,
bbsh.datawonen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,177,
bdcommunicatie.pleio.nl,odcn.pleio.nl.,,94,,
bdmuseum.nl,ns3.belastingdienst.nl.,85.159.96.53,82,294,
bdmuseum.nl,ns4.belastingdienst.nl.,147.181.112.4,82,294,
bdmuseum.nl,ns2.belastingdienst.nl.,85.159.100.53,82,294,
bedrijfscommissieoverheid.nl,ns3.combell.net.,83.217.73.172,99,161,
bedrijfscommissieoverheid.nl,ns4.combell.net.,86.39.202.67,99,161,
beeldbank.cultureelerfgoed.nl,helium.pictura-hosting.nl.,,100,,
beeldbank.cultureelerfgoed.nl,vip-195-93-224-192.pictura-hosting.nl.,,100,,
beeldbank.gebruikercentraal.nl,plesk-live.nmp.ictu.nl.,,101,,
beeldbank.staatsbosbeheer.nl,server1.picturepack.com.,,99,,
beeldbieb.gebruikercentraal.nl,plesk-live.nmp.ictu.nl.,,101,,
beeldenvanderaad.nl,ns3.argewebhosting.nl.,92.63.168.137,90,145,
beeldenvanderaad.nl,ns1.argewebhosting.eu.,31.25.98.210,90,145,
beeldenvanderaad.nl,ns2.argewebhosting.com.,31.25.98.169,90,145,
beeldkompas.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,85,137,
beeldkompas.nl,ns3.rijksoverheidnl.org.,145.100.177.67,85,137,
beeldkompas.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,85,137,
beeldkompas.nl,ns0.rijksoverheidnl.com.,185.136.96.82,85,253,
beheerautoriteitwaddenzee.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,99,151,
beheerautoriteitwaddenzee.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,99,151,
beheerautoriteitwaddenzee.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,267,
beheerautoriteitwaddenzee.nl,ns3.rijksoverheidnl.org.,145.100.177.67,99,151,
beheerdetoekomst.nl,ns0.rijksoverheidnl.com.,185.136.96.82,90,258,
beheerdetoekomst.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,90,142,
beheerdetoekomst.nl,ns3.rijksoverheidnl.org.,145.100.177.67,90,142,
beheerdetoekomst.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,90,142,
belandadananda.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,221,
belandadananda.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,337,
belandadananda.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,221,
belandadananda.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,221,
belastingdienst-cn.nl,ns0.rijksoverheidnl.com.,185.136.96.82,92,361,
belastingdienst-cn.nl,ns3.rijksoverheidnl.org.,145.100.177.67,92,245,
belastingdienst-cn.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,92,245,
belastingdienst-cn.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,92,245,
belastingdienst.nl,ns3.belastingdienst.nl.,85.159.96.53,89,544,
belastingdienst.nl,ns2.belastingdienst.nl.,85.159.100.53,89,544,
belastingdienst.nl,ns4.belastingdienst.nl.,147.181.112.4,89,544,
beleefdenationaleparken.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,97,303,
beleefdenationaleparken.nl,ns0.rijksoverheidnl.com.,185.136.96.82,97,419,
beleefdenationaleparken.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,97,303,
beleefdenationaleparken.nl,ns3.rijksoverheidnl.org.,145.100.177.67,97,303,
bereiknu.nl,ns1.argewebhosting.eu.,31.25.98.210,82,106,
bereiknu.nl,ns2.argewebhosting.com.,31.25.98.169,82,106,
bereiknu.nl,ns3.argewebhosting.nl.,92.63.168.137,82,106,
beschutaandebak.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,257,
beschutaandebak.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,141,
beschutaandebak.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,141,
beschutaandebak.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,141,
bestrijdingsmiddelen-omwonenden.nl,ns2.ssc-campus.nl.,131.224.2.136,105,358,
bestrijdingsmiddelen-omwonenden.nl,ns1.w-e-r-k.nl.,5.172.40.100,105,151,
bestrijdingsmiddelen-omwonenden.nl,ns2.w-e-r-k.nl.,31.200.209.176,105,151,
bestrijdingsmiddelen-omwonenden.nl,ns1.ssc-campus.nl.,131.224.2.135,105,358,
beterbenutten.nl,ns02.hostnet.nl.,185.10.11.13,87,147,
beterbenutten.nl,ns01.hostnet.nl.,195.206.121.13,87,147,
bewustbodemgebruik.nl,ns2.siteground.net.,99.83.229.113,92,179,
bewustbodemgebruik.nl,ns1.siteground.net.,75.2.77.104,92,179,
bezorgdedienders.nl,ns01.hostnet.nl.,195.206.121.13,90,138,
bezorgdedienders.nl,ns02.hostnet.nl.,185.10.11.13,90,138,
bibliopolis.nl,ns1.zurich.surf.net.,195.176.255.9,85,174,
bibliopolis.nl,ns1-konbib.kb.nl.,192.87.31.175,85,174,
bibliopolis.nl,ns1.surfnet.nl.,192.87.106.101,85,146,
bics.nl,ns1.oxilion.nl.,93.186.179.180,78,232,
bics.nl,ns3.oxilion.net.,213.206.97.203,78,232,
bics.nl,ns2.oxilion.nl.,93.186.184.50,78,232,
bidbook.eu,ns1.argewebhosting.eu.,31.25.98.210,81,136,
bidbook.eu,ns2.argewebhosting.com.,31.25.98.169,81,136,
bidbook.eu,ns3.argewebhosting.nl.,92.63.168.137,81,136,
biedboek.nl,ns3.argewebhosting.nl.,92.63.168.137,82,242,
biedboek.nl,ns1.argewebhosting.eu.,31.25.98.210,82,242,
biedboek.nl,ns2.argewebhosting.com.,31.25.98.169,82,242,
bigregister.nl,ns3.rijksoverheidnl.org.,145.100.177.67,85,184,
bigregister.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,85,184,
bigregister.nl,ns0.rijksoverheidnl.com.,185.136.96.82,85,300,
bigregister.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,85,184,
binnenhofrenovatie.nl,ns3.rijksoverheidnl.org.,145.100.177.67,92,144,
binnenhofrenovatie.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,92,144,
binnenhofrenovatie.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,92,144,
binnenhofrenovatie.nl,ns0.rijksoverheidnl.com.,185.136.96.82,92,260,
binnenvaartemissielabel.nl,nszero1.axc.nl.,185.182.56.120,97,202,
binnenvaartemissielabel.nl,nszero2.axc.nl.,178.62.243.138,97,202,
binnl.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,79,212,
binnl.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,79,212,
binnl.nl,ns3.rijksoverheidnl.org.,145.100.177.67,79,212,
binnl.nl,ns0.rijksoverheidnl.com.,185.136.96.82,79,328,
biociden.nl,ns1.ssc-campus.nl.,131.224.2.135,82,335,
biociden.nl,ns1.w-e-r-k.nl.,5.172.40.100,82,128,
biociden.nl,ns2.w-e-r-k.nl.,31.200.209.176,82,128,
biociden.nl,ns2.ssc-campus.nl.,131.224.2.136,82,335,
bio-enerco.com,ns0.rijksoverheidnl.com.,185.136.96.82,85,287,
bio-enerco.com,ns3.rijksoverheidnl.org.,145.100.177.67,85,172,
bio-enerco.com,ns1.rijksoverheidnl.nl.,178.22.85.27,85,172,
bio-enerco.com,ns2.rijksoverheidnl.eu.,94.228.142.136,85,172,
biogem.nl,ns0.transip.net.,195.135.195.195,80,131,
biogem.nl,ns2.transip.eu.,37.97.199.195,80,131,
biogem.nl,ns1.transip.nl.,195.8.195.195,80,131,
bio-overheid.nl,ns-1548.awsdns-01.co.uk.,205.251.198.12,86,171,
bio-overheid.nl,ns-142.awsdns-17.com.,205.251.192.142,86,171,
bio-overheid.nl,ns-793.awsdns-35.net.,205.251.195.25,86,171,
bio-overheid.nl,ns-1168.awsdns-18.org.,205.251.196.144,86,171,
biosecuritykwetsbaarheidsanalyse.nl,ns1.elonisas.nl.,188.166.79.252,106,208,
biosecuritykwetsbaarheidsanalyse.nl,ns2.elonisas.nl.,159.89.1.121,106,208,
biosecurityselfscan.nl,ns1.w-e-r-k.nl.,5.172.40.100,93,139,
biosecurityselfscan.nl,ns2.w-e-r-k.nl.,31.200.209.176,93,139,
biosecurityselfscan.nl,ns2.ssc-campus.nl.,131.224.2.136,93,346,
biosecurityselfscan.nl,ns1.ssc-campus.nl.,131.224.2.135,93,346,
biosecurityvulnerabilityscan.nl,ns2.elonisas.nl.,159.89.1.121,102,204,
biosecurityvulnerabilityscan.nl,ns1.elonisas.nl.,188.166.79.252,102,204,
biosecurityzelfscan.nl,ns1.w-e-r-k.nl.,5.172.40.100,93,139,
biosecurityzelfscan.nl,ns1.ssc-campus.nl.,131.224.2.135,93,346,
biosecurityzelfscan.nl,ns2.ssc-campus.nl.,131.224.2.136,93,346,
biosecurityzelfscan.nl,ns2.w-e-r-k.nl.,31.200.209.176,93,139,
biotechnologie.nl,jay.ns.cloudflare.com.,173.245.59.123,88,255,
biotechnologie.nl,ivy.ns.cloudflare.com.,173.245.58.120,88,255,
bkd.eu,auth02.dns.trueserver.nl.,193.28.152.2,77,617,
bkd.eu,auth01.dns.trueserver.nl.,213.193.210.2,77,617,
bkd.eu,auth03.dns.trueserver.nl.,213.239.136.2,77,617,
bkwi.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,78,271,
bkwi.nl,ns3.rijksoverheidnl.org.,145.100.177.67,78,271,
bkwi.nl,ns0.rijksoverheidnl.com.,185.136.96.82,78,387,
bkwi.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,78,271,
blankenburgverbinding.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,95,173,
blankenburgverbinding.nl,ns3.rijksoverheidnl.org.,145.100.177.67,95,173,
blankenburgverbinding.nl,ns0.rijksoverheidnl.com.,185.136.96.82,95,289,
blankenburgverbinding.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,95,173,
blauwegolfverbindend.nl,ns2.yourdomainprovider.net.,46.101.153.24,94,184,
blauwegolfverbindend.nl,ns1.yourdomainprovider.net.,213.249.65.53,94,184,
blauwegolfverbindend.nl,ns3.yourdomainprovider.net.,104.236.29.251,94,184,
bmw9520.waddenzee.nl,www.waddenzee.nl.,,91,,
boa-expertisecentrum.nl,lara.ns.cloudflare.com.,172.64.32.128,94,156,
boa-expertisecentrum.nl,weston.ns.cloudflare.com.,172.64.35.138,94,156,
bodemambities.nl,ns2.ssc-campus.nl.,131.224.2.136,87,340,
bodemambities.nl,ns1.w-e-r-k.nl.,5.172.40.100,87,133,
bodemambities.nl,ns1.ssc-campus.nl.,131.224.2.135,87,340,
bodemambities.nl,ns2.w-e-r-k.nl.,31.200.209.176,87,133,
bodemloket.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,84,138,
bodemloket.nl,ns3.rijksoverheidnl.org.,145.100.177.67,84,138,
bodemloket.nl,ns0.rijksoverheidnl.com.,185.136.96.82,84,254,
bodemloket.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,84,138,
bodemplus.nl,ns0.rijksoverheidnl.com.,185.136.96.82,83,256,
bodemplus.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,83,140,
bodemplus.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,83,140,
bodemplus.nl,ns3.rijksoverheidnl.org.,145.100.177.67,83,140,
bodemrichtlijn.nl,ns1.xel.nl.,82.94.246.10,88,146,
bodemrichtlijn.nl,ns3.xel.nl.,178.63.135.218,88,146,
bodemrichtlijn.nl,ns2.xel.nl.,82.94.246.20,88,146,
bodemvizier.nl,ns3.rijksoverheidnl.org.,145.100.177.67,85,142,
bodemvizier.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,85,142,
bodemvizier.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,85,142,
bodemvizier.nl,ns0.rijksoverheidnl.com.,185.136.96.82,85,258,
bofeb.nl,ns3.serviceprovider.nl.,52.51.31.18,79,171,
bofeb.nl,ns2.serviceprovider.nl.,141.138.198.56,79,171,
bofeb.nl,ns4.serviceprovider.nl.,141.255.181.66,79,171,
bofeb.nl,ns1.serviceprovider.nl.,80.84.224.44,79,171,
bom.pleio.nl,odcn.pleio.nl.,,83,,
boswachtersblog.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,310,
boswachtersblog.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,194,
boswachtersblog.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,194,
boswachtersblog.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,194,
bouwbesluit.com,ns1.premium-dns.nl.,192.174.68.102,86,110,
bouwbesluit.com,ns2.premium-dns.eu.,176.97.158.102,86,110,
bouwcollege.nl,ns.zxcs.eu.,178.62.208.8,85,187,
bouwcollege.nl,ns.zxcs.be.,46.101.179.64,85,187,
bouwcollege.nl,ns.zxcs.nl.,185.104.28.19,85,187,
bouwplaatsirm.nl,piers.ns.cloudflare.com.,172.64.35.16,87,245,
bouwplaatsirm.nl,rosemary.ns.cloudflare.com.,172.64.34.77,87,245,
braic.nl,ns3.rijksoverheidnl.org.,145.100.177.67,79,131,
braic.nl,ns0.rijksoverheidnl.com.,185.136.96.82,79,247,
braic.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,79,131,
braic.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,79,131,
brandweer.nl,ns11.networkoperations.nl.,185.250.161.5,83,353,
brandweer.nl,ns10.networkoperations.nl.,185.250.161.4,83,353,
brba.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,78,161,
brba.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,78,161,
brba.nl,ns3.rijksoverheidnl.org.,145.100.177.67,78,161,
brba.nl,ns0.rijksoverheidnl.com.,185.136.96.82,78,277,
broloket.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,82,215,
broloket.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,82,215,
broloket.nl,ns3.rijksoverheidnl.org.,145.100.177.67,82,215,
broloket.nl,ns0.rijksoverheidnl.com.,185.136.96.82,82,331,
bromonitor.nl,ns3.thednscompany.com.,149.210.192.124,84,108,
bromonitor.nl,ns1.thednscompany.com.,185.145.63.233,84,108,
bromonitor.nl,ns2.thednscompany.com.,37.48.115.145,84,108,
bronhouderportaal-bro.nl,ns04.2is.be.,62.221.197.54,95,275,
bronhouderportaal-bro.nl,ns05.2is.nl.,185.107.227.15,95,275,
bronhouderportaal-bro.nl,ns03.2is.nl.,62.221.202.199,95,275,
brzoplus.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,82,136,
brzoplus.nl,ns0.rijksoverheidnl.com.,185.136.96.82,82,252,
brzoplus.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,82,136,
brzoplus.nl,ns3.rijksoverheidnl.org.,145.100.177.67,82,136,
bsv.nu,ns2.rijksoverheidnl.eu.,94.228.142.136,77,129,
bsv.nu,ns1.rijksoverheidnl.nl.,178.22.85.27,77,129,
bsv.nu,ns3.rijksoverheidnl.org.,145.100.177.67,77,129,
btiv.datawonen.nl,datawonen.nl.,,88,,
btiv.datawonen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,177,
btiv.datawonen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,293,
btiv.datawonen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,177,
btiv.datawonen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,177,
building-with-nature.eu,ns2.rijksoverheidnl.eu.,94.228.142.136,94,146,
building-with-nature.eu,ns3.rijksoverheidnl.org.,145.100.177.67,94,146,
building-with-nature.eu,ns0.rijksoverheidnl.com.,185.136.96.82,94,262,
building-with-nature.eu,ns1.rijksoverheidnl.nl.,178.22.85.27,94,146,
buitenlevenvakanties.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,234,
buitenlevenvakanties.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,234,
buitenlevenvakanties.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,234,
buitenlevenvakanties.nl,ns0.rijksoverheidnl.com.,185.136.96.82,94,350,
buitenplaatselswout.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,93,145,
buitenplaatselswout.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,93,145,
buitenplaatselswout.nl,ns0.rijksoverheidnl.com.,185.136.96.82,93,261,
buitenplaatselswout.nl,ns3.rijksoverheidnl.org.,145.100.177.67,93,145,
bureaubiosecurity.nl,ns1.w-e-r-k.nl.,5.172.40.100,91,137,
bureaubiosecurity.nl,ns2.ssc-campus.nl.,131.224.2.136,91,344,
bureaubiosecurity.nl,ns2.w-e-r-k.nl.,31.200.209.176,91,137,
bureaubiosecurity.nl,ns1.ssc-campus.nl.,131.224.2.135,91,344,
bureauft.nl,ns0.transip.net.,195.135.195.195,82,156,
bureauft.nl,ns1.transip.nl.,195.8.195.195,82,156,
bureauft.nl,ns2.transip.eu.,37.97.199.195,82,156,
bureauncdr.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,84,323,
bureauncdr.nl,ns0.rijksoverheidnl.com.,185.136.96.82,84,439,
bureauncdr.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,84,323,
bureauncdr.nl,ns3.rijksoverheidnl.org.,145.100.177.67,84,323,
bureautoetsinginvesteringen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,101,153,
bureautoetsinginvesteringen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,101,153,
bureautoetsinginvesteringen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,101,153,
bureautoetsinginvesteringen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,269,
burgernet.nl,ns11.kpn.net.,213.75.63.33,83,240,
burgernet.nl,ns1.kpn.net.,194.151.228.10,83,240,
bvacommunity.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,86,138,
bvacommunity.nl,ns3.rijksoverheidnl.org.,145.100.177.67,86,138,
bvacommunity.nl,ns0.rijksoverheidnl.com.,185.136.96.82,86,254,
bvacommunity.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,86,138,
bzksocialmedia.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,140,
bzksocialmedia.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,140,
bzksocialmedia.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,140,
bzksocialmedia.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,256,
c2000.nl,ns1.kpn.net.,194.151.228.10,79,169,
c2000.nl,ns11.kpn.net.,213.75.63.33,79,169,
campagnetoolkits.nl,ns0.rijksoverheidnl.com.,185.136.96.82,90,258,
campagnetoolkits.nl,ns3.rijksoverheidnl.org.,145.100.177.67,90,142,
campagnetoolkits.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,90,142,
campagnetoolkits.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,90,142,
cannabisbureau.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,160,
cannabisbureau.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,276,
cannabisbureau.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,160,
cannabisbureau.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,160,
caop.nl,ns3.combell.net.,83.217.73.172,78,521,
caop.nl,ns4.combell.net.,86.39.202.67,78,521,
caorijk.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,81,133,
caorijk.nl,ns0.rijksoverheidnl.com.,185.136.96.82,81,249,
caorijk.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,81,133,
caorijk.nl,ns3.rijksoverheidnl.org.,145.100.177.67,81,133,
caribbean-houses.com,nszero2.axc.nl.,178.62.243.138,91,138,
caribbean-houses.com,nszero1.axc.nl.,185.182.56.120,91,138,
catalogus.cultureelerfgoed.nl,rce.adlibhosting.com.,,100,,
cbgcollegedag.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,87,179,
cbgcollegedag.nl,ns0.rijksoverheidnl.com.,185.136.96.82,87,295,
cbgcollegedag.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,87,179,
cbgcollegedag.nl,ns3.rijksoverheidnl.org.,145.100.177.67,87,179,
cbgjaarverslag.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,140,
cbgjaarverslag.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,140,
cbgjaarverslag.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,256,
cbgjaarverslag.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,140,
cbg-meb.nl,ns3.rijksoverheidnl.org.,145.100.177.67,81,545,
cbg-meb.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,81,545,
cbg-meb.nl,ns0.rijksoverheidnl.com.,185.136.96.82,81,661,
cbg-meb.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,81,545,
cbhc.hetcak.nl,cbhc.hetcak.nl.cdn.cloudflare.net.,,85,,
cbho.nl,ns0.rijksoverheidnl.com.,185.136.96.82,78,342,
cbho.nl,ns3.rijksoverheidnl.org.,145.100.177.67,78,226,
cbho.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,78,226,
cbho.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,78,226,
cbi.eu,ns2.dictu.nl.,145.69.216.1,77,387,
cbi.eu,ns1.dictu.nl.,145.12.216.1,77,387,
cbpbes.com,ns2.rijksoverheidnl.eu.,94.228.142.136,81,153,
cbpbes.com,ns0.rijksoverheidnl.com.,185.136.96.82,81,268,
cbpbes.com,ns1.rijksoverheidnl.nl.,178.22.85.27,81,153,
cbpbes.com,ns3.rijksoverheidnl.org.,145.100.177.67,81,153,
cbr.nl,a22-67.akam.net.,23.211.61.67,77,464,
cbr.nl,a6-66.akam.net.,23.211.133.66,77,464,
cbr.nl,a1-26.akam.net.,193.108.91.26,77,464,
cbr.nl,a11-66.akam.net.,84.53.139.66,77,464,
cbr.nl,a7-65.akam.net.,23.61.199.65,77,464,
cbr.nl,a4-66.akam.net.,72.246.46.66,77,464,
cbsinuwbuurt.nl,dnsa3.cbs.nl.,87.213.43.202,86,188,
cbsinuwbuurt.nl,cbs01.dns.internl.net.,,86,,
cbsinuwbuurt.nl,dnsa4.cbs.nl.,87.213.43.203,86,188,
cbs.nl,dnsa4.cbs.nl.,87.213.43.203,77,608,
cbs.nl,dnsa3.cbs.nl.,87.213.43.202,77,608,
cbs.nl,cbs01.dns.internl.net.,,77,,
ccmo.nl,ns0.rijksoverheidnl.com.,185.136.96.82,78,456,
ccmo.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,78,340,
ccmo.nl,ns3.rijksoverheidnl.org.,145.100.177.67,78,340,
ccmo.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,78,340,
cdfd.nl,ns4.combell.net.,86.39.202.67,78,216,
cdfd.nl,ns3.combell.net.,83.217.73.172,78,216,
cdho.nl,ns1.slik.eu.,93.189.128.53,78,264,
cdho.nl,ns2.slik.eu.,159.69.110.135,78,264,
cdho.nl,ns0.slik.eu.,37.252.123.190,78,264,
cea.nl,ns3.argewebhosting.nl.,92.63.168.137,77,261,
cea.nl,ns1.argewebhosting.eu.,31.25.98.210,77,261,
cea.nl,ns2.argewebhosting.com.,31.25.98.169,77,261,
ceg.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,77,177,
ceg.nl,ns0.rijksoverheidnl.com.,185.136.96.82,77,293,
ceg.nl,ns3.rijksoverheidnl.org.,145.100.177.67,77,177,
ceg.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,77,177,
centralecommissiedierproeven.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,102,154,
centralecommissiedierproeven.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,102,154,
centralecommissiedierproeven.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,270,
centralecommissiedierproeven.nl,ns3.rijksoverheidnl.org.,145.100.177.67,102,154,
centraleeindtoetspo.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,93,321,
centraleeindtoetspo.nl,ns3.rijksoverheidnl.org.,145.100.177.67,93,321,
centraleeindtoetspo.nl,ns0.rijksoverheidnl.com.,185.136.96.82,93,437,
centraleeindtoetspo.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,93,321,
centruminternationaalrecht.nl,ns3.rijksoverheidnl.org.,145.100.177.67,100,152,
centruminternationaalrecht.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,100,152,
centruminternationaalrecht.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,100,152,
centruminternationaalrecht.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,268,
centrumvoorstandaarden.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,96,148,
centrumvoorstandaarden.nl,ns0.rijksoverheidnl.com.,185.136.96.82,96,264,
centrumvoorstandaarden.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,96,148,
centrumvoorstandaarden.nl,ns3.rijksoverheidnl.org.,145.100.177.67,96,148,
cert.nl,ns3.rijksoverheidnl.org.,145.100.177.67,78,133,
cert.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,78,133,
cert.nl,ns0.rijksoverheidnl.com.,185.136.96.82,78,249,
cert.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,78,133,
checkjebrexit.nl,ns3.rijksoverheidnl.org.,145.100.177.67,87,139,
checkjebrexit.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,87,139,
checkjebrexit.nl,ns0.rijksoverheidnl.com.,185.136.96.82,87,255,
checkjebrexit.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,87,139,
chemischestoffengoedgeregeld.nl,ns2.ssc-campus.nl.,131.224.2.136,102,355,
chemischestoffengoedgeregeld.nl,ns1.ssc-campus.nl.,131.224.2.135,102,355,
chemischestoffengoedgeregeld.nl,ns2.w-e-r-k.nl.,31.200.209.176,102,148,
chemischestoffengoedgeregeld.nl,ns1.w-e-r-k.nl.,5.172.40.100,102,148,
cibgacademie.nl,ns3.ssonet.nl.,193.176.225.23,86,158,
